id,brewery_id,country,style,availability,abv
7642,3174,US,specialty,Rotating,5.4
105757,30909,Europe,porter,Rotating,7.4
49377,19580,US,stout,Year-round,5.2
116818,34284,US,pale_ale,Year-round,5.2
213688,44129,US,IPA,Rotating,7.1
316243,40627,US,IPA,Rotating,6.8
49573,12547,US,IPA,Rotating,9.5
75566,125,US,brown_ale,Winter,5.0
217814,31372,US,stout,Rotating,10.2
308181,37192,US,IPA,Rotating,6.0
170940,25434,Europe,strong_ale,Year-round,9.1
119346,28715,US,pale_ale,Rotating,6.2
50349,3534,Asia,stout,Year-round,8.5
175928,38813,US,IPA,Rotating,5.5
168500,21405,US,wild_sour,Rotating,6.9
365689,25888,US,stout,Rotating,11.5
43776,17945,US,pale_ale,Year-round,5.5
193242,33589,US,stout,Rotating,9.0
144644,16859,US,wheat,Rotating,4.0
1994,583,US,stout,Winter,5.7
88271,779,Europe,pale_ale,Rotating,2.7
88986,25888,US,strong_ale,Winter,10.5
318569,43889,US,IPA,Rotating,7.0
352783,41018,US,wild_sour,Rotating,4.9
191093,41847,US,brown_ale,Rotating,6.0
36615,287,US,pale_ale,Year-round,6.0
9659,1141,Canada,strong_ale,Rotating,9.5
280600,45647,US,pale_ale,Year-round,6.0
195729,42617,US,wild_sour,Rotating,5.0
287530,29008,US,IPA,Rotating,8.0
151808,25045,US,stout,Winter,6.0
3290,1112,US,pale_ale,Year-round,6.6
197024,40238,Canada,wild_sour,Rotating,4.9
241301,50742,Europe,wheat,Rotating,5.0
26167,2472,Europe,dark_lager,Year-round,5.0
11703,57,America,pilsener_pale_lager,Year-round,3.6
31569,378,US,pale_ale,Summer,4.5
79662,1394,US,bock,Spring,6.2
198858,42750,US,porter,Year-round,5.5
89354,23201,US,dark_lager,Rotating,4.1
153201,32258,US,wild_sour,Winter,7.7
195,63,US,pale_ale,Year-round,5.0
173407,36329,US,pale_ale,Year-round,5.6
327549,147,US,IPA,Rotating,7.0
97398,30272,US,IPA,Rotating,6.5
334553,34748,US,stout,Rotating,10.5
64272,8908,Europe,pilsener_pale_lager,Year-round,5.0
178389,26439,US,pale_ale,Rotating,5.0
128781,33297,US,strong_ale,Rotating,8.0
77397,912,America,pilsener_pale_lager,Year-round,4.3
91676,31230,US,stout,Year-round,4.7
164846,29858,US,wild_sour,Rotating,4.6
2018,700,US,IPA,Year-round,6.3
81816,29042,America,pilsener_pale_lager,Year-round,5.0
54663,21683,US,pilsener_pale_lager,Year-round,5.0
97859,769,Canada,brown_ale,Rotating,6.0
128189,4114,Europe,pilsener_pale_lager,Year-round,5.2
320773,741,US,IPA,Limited (brewed once),7.0
5586,636,Europe,wild_sour,Year-round,6.0
30631,13837,US,dark_ale,Rotating,9.2
58637,22917,US,dark_lager,Year-round,5.2
101161,31551,US,IPA,Year-round,6.7
366896,35259,US,specialty,Limited (brewed once),4.8
209160,42880,US,stout,Rotating,8.2
112618,2681,US,pale_ale,Rotating,8.0
82120,26565,US,wheat,Summer,5.0
337652,40579,US,IPA,Rotating,8.0
43617,16077,US,bock,Rotating,0.0
216070,461,US,bock,Rotating,8.4
96682,21092,US,specialty,Summer,4.2
272449,29061,US,stout,Rotating,8.0
66382,17210,Europe,wheat,Year-round,5.0
142974,43153,US,strong_ale,Year-round,8.1
327540,47667,US,porter,Winter,6.5
285528,34442,US,pale_ale,Rotating,5.5
25357,632,US,pale_ale,Year-round,4.8
289041,49545,US,IPA,Rotating,8.3
121539,32785,US,pale_ale,Rotating,0.0
233360,43165,US,wheat,Summer,5.0
317712,18316,US,stout,Rotating,9.5
217567,39158,US,strong_ale,Rotating,10.0
55185,6288,Europe,strong_ale,Winter,9.0
50216,4107,Europe,pilsener_pale_lager,Year-round,4.4
19202,507,Europe,pale_ale,Year-round,4.5
4233,363,US,strong_ale,Rotating,9.0
177478,23326,Canada,wild_sour,Rotating,6.3
109092,24299,Europe,pilsener_pale_lager,Rotating,4.5
155811,1141,Canada,wild_sour,Rotating,6.0
119813,33463,US,pale_ale,Year-round,6.0
19381,433,Canada,pale_ale,Year-round,5.0
83196,29419,US,pale_ale,Year-round,3.8
334988,50953,US,IPA,Rotating,7.2
71709,156,US,dark_lager,Year-round,5.5
84001,6484,Europe,pilsener_pale_lager,Year-round,4.3
360653,33510,US,stout,Rotating,12.0
31931,256,US,specialty,Summer,5.5
40215,771,Canada,pale_ale,Year-round,4.5
19490,4889,Europe,pale_ale,Year-round,3.8
108082,31841,US,dark_ale,Rotating,6.0
85975,16846,US,wild_sour,Rotating,8.0
144765,34413,US,pale_ale,Rotating,5.1
178071,34595,US,dark_ale,Rotating,5.2
30450,1853,US,stout,Year-round,6.0
95302,22886,US,brown_ale,Rotating,9.0
114396,16873,US,wild_sour,Rotating,5.9
166728,73,US,wheat,Summer,4.8
310719,46663,US,pilsener_pale_lager,Year-round,5.7
30375,2700,US,specialty,Rotating,5.8
136404,36497,US,pale_ale,Rotating,0.0
291555,33482,US,pale_ale,Rotating,5.0
85904,26535,Canada,IPA,Year-round,6.0
275235,23628,US,pilsener_pale_lager,Rotating,5.0
47924,1422,US,pilsener_pale_lager,Year-round,0.0
326605,51262,Europe,IPA,Year-round,5.2
56395,870,US,strong_ale,Rotating,0.0
71064,49341,US,strong_ale,Year-round,7.5
306128,34734,US,pale_ale,Rotating,11.3
300014,50348,US,IPA,Year-round,6.8
111280,1011,US,stout,Rotating,11.0
368100,44293,US,pale_ale,Rotating,5.5
293396,9897,US,pale_ale,Rotating,6.0
149093,30434,US,wheat,Year-round,5.0
111392,23249,Europe,pale_ale,Rotating,5.6
343684,1170,US,wild_sour,Limited (brewed once),7.3
111302,2431,Europe,pilsener_pale_lager,Year-round,4.8
98668,684,US,bock,Summer,6.1
131637,11599,US,pale_ale,Rotating,6.2
75656,27037,US,pale_ale,Year-round,5.3
177475,34607,US,bock,Rotating,6.6
365013,63,US,dark_lager,Limited (brewed once),6.4
112223,861,Europe,pilsener_pale_lager,Year-round,4.8
96097,22928,US,IPA,Year-round,7.1
152127,24940,US,wild_sour,Rotating,7.0
107902,33525,US,IPA,Year-round,7.5
362819,741,US,pilsener_pale_lager,Limited (brewed once),5.0
363387,26753,US,wheat,Limited (brewed once),6.2
354370,13371,US,IPA,Limited (brewed once),8.2
32663,14577,US,IPA,Year-round,6.2
122610,34893,Oceania,stout,Year-round,6.0
5213,1682,Europe,pale_ale,Year-round,7.5
10300,1291,US,pale_ale,Year-round,5.2
35933,1049,US,pale_ale,Year-round,5.5
315415,36487,US,wild_sour,Limited (brewed once),4.2
37773,12881,US,pilsener_pale_lager,Rotating,8.0
2476,466,Africa,pilsener_pale_lager,Year-round,5.0
196020,40326,US,pale_ale,Rotating,4.9
320558,44253,US,pale_ale,Rotating,5.5
143370,34149,US,pale_ale,Fall,5.0
328248,39318,US,IPA,Limited (brewed once),7.8
133287,264,Europe,porter,Year-round,7.2
171665,11597,US,specialty,Rotating,5.6
185220,34658,US,IPA,Rotating,7.0
312607,46685,US,wheat,Rotating,4.5
87203,25832,America,brown_ale,Year-round,3.5
9709,2875,US,pale_ale,Year-round,5.0
161680,1140,US,stout,Rotating,10.0
195763,31705,US,wheat,Rotating,0.0
330488,31383,US,porter,Rotating,6.0
274475,2372,US,wheat,Rotating,4.0
120540,30654,US,pale_ale,Spring,4.9
83214,16014,US,stout,Year-round,0.0
55391,11597,US,stout,Rotating,5.5
77671,25959,US,strong_ale,Rotating,12.0
16572,9220,Europe,pale_ale,Year-round,3.7
249050,718,Europe,wild_sour,Rotating,7.5
157888,38612,US,IPA,Rotating,4.2
319727,33482,US,IPA,Rotating,8.0
334599,569,Europe,stout,Year-round,4.5
354029,37910,US,wild_sour,Limited (brewed once),4.5
151160,38153,Europe,porter,Year-round,6.5
89982,27773,US,IPA,Winter,5.8
5662,457,Canada,pilsener_pale_lager,Year-round,5.0
315921,741,US,wheat,Limited (brewed once),4.6
42371,1620,US,stout,Rotating,3.9
13806,3711,Canada,pale_ale,Year-round,5.0
233517,41116,Canada,stout,Year-round,4.8
277914,46203,US,stout,Year-round,5.1
269081,44112,US,IPA,Rotating,6.7
157004,3792,US,IPA,Rotating,6.5
98083,21876,US,dark_ale,Summer,5.6
77919,28136,America,stout,Year-round,6.2
214218,44251,US,pale_ale,Year-round,6.3
247521,35960,Canada,brown_ale,Fall,6.0
84114,27327,US,pale_ale,Year-round,5.2
17724,4117,Europe,pilsener_pale_lager,Year-round,5.2
280143,46829,US,IPA,Year-round,6.7
354962,45496,US,IPA,Rotating,7.0
310288,26620,US,pale_ale,Rotating,8.3
32517,412,Europe,pilsener_pale_lager,Year-round,5.4
193388,30581,US,wild_sour,Rotating,6.6
121487,31974,US,stout,Rotating,5.5
272627,34315,US,pale_ale,Rotating,7.0
125094,167,Europe,pilsener_pale_lager,Year-round,4.5
328485,35633,US,wild_sour,Limited (brewed once),6.0
60646,13307,Europe,stout,Rotating,7.5
85799,25710,US,pale_ale,Fall,7.5
89154,1636,US,strong_ale,Winter,0.0
140839,3490,US,pale_ale,Year-round,5.8
329470,51962,US,stout,Rotating,8.51
214069,26535,Canada,stout,Rotating,10.5
139680,34442,US,porter,Rotating,6.0
353325,39356,US,wild_sour,Rotating,4.5
321013,37749,US,IPA,Rotating,6.9
149097,2743,US,IPA,Rotating,4.5
31706,13657,America,pilsener_pale_lager,Year-round,3.5
21754,4926,US,pale_ale,Year-round,5.0
70328,25839,US,wheat,Year-round,4.7
148685,29500,US,dark_ale,Winter,5.9
106535,23251,Europe,specialty,Rotating,8.0
2078,494,Oceania,porter,Year-round,5.0
75319,26,US,wild_sour,Rotating,0.0
84488,28019,US,wheat,Rotating,7.0
69824,9784,US,strong_ale,Rotating,6.8
104279,24134,US,wild_sour,Rotating,4.0
78909,684,US,IPA,Rotating,9.9
249883,38301,Canada,stout,Rotating,10.0
323688,31515,US,stout,Year-round,8.5
335058,37622,US,IPA,Year-round,8.3
24038,258,Europe,pilsener_pale_lager,Year-round,4.7
322681,36739,US,stout,Rotating,8.0
73057,1337,US,IPA,Rotating,7.0
78991,27940,America,porter,Year-round,5.6
299885,47787,US,IPA,Rotating,6.4
190923,32255,Canada,IPA,Rotating,6.4
267555,27947,US,stout,Winter,0.0
123631,35083,Europe,IPA,Year-round,6.9
37113,112,US,strong_ale,Rotating,13.16
94967,31791,US,IPA,Year-round,7.1
143530,34782,US,brown_ale,Year-round,5.6
332385,51376,US,stout,Rotating,4.3
41424,15218,US,pale_ale,Year-round,0.0
348062,46938,US,specialty,Limited (brewed once),8.5
79887,472,Europe,wheat,Year-round,5.4
154209,986,US,brown_ale,Winter,9.2
114340,28641,US,brown_ale,Fall,5.4
73491,23699,America,pilsener_pale_lager,Year-round,5.0
77031,23081,US,brown_ale,Winter,0.0
171778,37043,Europe,strong_ale,Year-round,6.2
207291,37435,US,wheat,Rotating,4.8
185336,22200,US,specialty,Fall,4.5
85309,3720,Canada,wheat,Year-round,5.0
97343,1114,US,wild_sour,Rotating,6.0
126583,35409,US,specialty,Year-round,3.8
75720,16285,US,stout,Rotating,8.0
80719,1199,US,dark_lager,Rotating,6.5
234795,27870,US,wild_sour,Rotating,7.1
102903,28019,US,IPA,Rotating,6.5
225262,37846,US,stout,Rotating,0.0
132318,1949,US,brown_ale,Year-round,5.3
10484,3599,Asia,brown_ale,Year-round,6.2
357240,51511,US,IPA,Rotating,8.3
81138,741,US,wheat,Summer,4.2
292243,45376,Europe,specialty,Rotating,5.0
317658,47922,US,IPA,Limited (brewed once),5.7
73363,18823,US,pale_ale,Fall,5.0
86591,1386,US,dark_ale,Winter,7.2
93640,2594,Canada,specialty,Rotating,5.0
217789,784,US,stout,Rotating,8.5
335151,50084,US,stout,Rotating,6.6
69195,19743,Europe,bock,Year-round,7.0
215083,44324,Europe,dark_ale,Year-round,6.0
34129,140,US,strong_ale,Rotating,12.2
277827,28657,US,wild_sour,Rotating,5.3
4752,487,US,pale_ale,Year-round,5.2
269576,811,US,IPA,Year-round,4.9
95120,11742,Europe,dark_ale,Year-round,4.6
313747,45648,US,IPA,Rotating,6.9
328893,40350,Canada,pale_ale,Year-round,4.7
110421,32280,US,pale_ale,Rotating,5.2
133718,31467,America,dark_ale,Year-round,4.5
251998,36744,Canada,wild_sour,Rotating,7.0
153096,22319,US,pilsener_pale_lager,Rotating,5.8
114199,2361,Europe,strong_ale,Year-round,6.5
74483,391,Canada,pilsener_pale_lager,Year-round,5.0
62720,695,US,specialty,Fall,5.5
328878,33510,US,IPA,Rotating,6.0
344389,31722,US,pale_ale,Rotating,5.0
30645,13189,Europe,pale_ale,Year-round,4.2
263240,47928,US,wheat,Year-round,5.0
82102,158,US,dark_lager,Rotating,0.0
323765,17980,US,IPA,Rotating,6.5
121034,23201,US,specialty,Spring,4.0
305801,28383,US,IPA,Rotating,8.0
33104,2253,US,porter,Year-round,6.8
70332,1550,US,pale_ale,Summer,5.2
123422,35031,Canada,pale_ale,Year-round,5.4
278085,31722,US,pale_ale,Rotating,4.8
17953,3441,US,pale_ale,Year-round,4.5
320826,26676,US,porter,Limited (brewed once),11.8
195867,42665,US,IPA,Rotating,7.3
4962,1251,US,specialty,Fall,4.63
20994,6627,Europe,pilsener_pale_lager,Year-round,5.3
178738,199,US,IPA,Rotating,7.0
10457,4858,US,stout,Rotating,8.1
206881,27944,US,pale_ale,Year-round,4.8
318215,32908,US,strong_ale,Limited (brewed once),10.2
156633,34776,US,bock,Rotating,9.3
120552,32087,US,IPA,Rotating,8.5
83486,27724,US,wheat,Rotating,0.0
40176,12224,Europe,pilsener_pale_lager,Year-round,9.5
153285,148,Europe,strong_ale,Year-round,7.4
110004,33670,US,pale_ale,Year-round,5.8
261884,30845,Europe,bock,Fall,8.4
118074,3793,US,IPA,Year-round,4.8
51153,11036,US,stout,Rotating,9.6
196333,8768,US,IPA,Rotating,10.0
196524,959,US,IPA,Rotating,8.6
144101,16589,US,IPA,Rotating,6.66
63687,21759,Europe,dark_lager,Year-round,5.8
223089,42602,US,pale_ale,Rotating,5.4
141129,36211,US,pale_ale,Year-round,6.9
261204,936,US,pale_ale,Rotating,6.1
115032,6528,Europe,pilsener_pale_lager,Year-round,4.5
103377,32843,Europe,pale_ale,Year-round,5.1
176954,40217,US,pale_ale,Year-round,0.0
174452,40194,US,pale_ale,Year-round,0.0
86891,1418,US,IPA,Year-round,9.5
68410,21113,Europe,IPA,Year-round,5.2
200118,23251,Europe,pale_ale,Rotating,5.8
128465,32109,America,pale_ale,Year-round,5.5
46406,18399,Europe,bock,Winter,7.2
221401,3447,Canada,pale_ale,Winter,6.2
163267,24678,US,strong_ale,Rotating,8.1
19272,1199,US,specialty,Rotating,5.8
42852,5062,Europe,stout,Year-round,4.5
76099,16790,Europe,IPA,Year-round,6.0
126078,24056,US,pale_ale,Rotating,5.5
334608,25678,US,pale_ale,Rotating,6.1
799,2974,Europe,pilsener_pale_lager,Year-round,4.8
112963,22598,US,hybrid,Rotating,6.2
339986,339,US,stout,Rotating,8.0
219896,37810,Canada,specialty,Rotating,6.7
88405,455,Canada,pilsener_pale_lager,Year-round,5.3
90534,30247,US,specialty,Rotating,9.5
243851,41018,US,IPA,Rotating,8.5
178485,17948,US,pale_ale,Summer,4.5
33852,1292,Europe,pilsener_pale_lager,Year-round,5.0
46442,5918,Europe,bock,Fall,7.1
220715,20537,Canada,wheat,Year-round,5.5
259208,27016,US,strong_ale,Winter,12.0
343163,46089,US,IPA,Rotating,7.0
177847,34456,US,pale_ale,Rotating,5.9
25401,742,US,pale_ale,Rotating,5.4
156673,22951,US,stout,Rotating,14.0
318303,51327,US,brown_ale,Rotating,5.0
25647,1151,US,dark_lager,Spring,0.0
174880,40037,US,brown_ale,Rotating,5.6
51316,2321,US,stout,Rotating,3.9
82297,26817,US,wheat,Rotating,3.9
139847,26944,US,specialty,Fall,0.0
48314,1344,US,porter,Rotating,6.7
144378,32372,US,wild_sour,Rotating,3.8
94913,29967,Europe,stout,Year-round,5.0
330243,31849,US,IPA,Limited (brewed once),8.3
115818,38152,Europe,strong_ale,Rotating,10.0
89622,29334,US,stout,Rotating,9.9
305548,24300,US,IPA,Rotating,6.6
241717,23066,US,pale_ale,Rotating,4.0
321292,31722,US,pilsener_pale_lager,Limited (brewed once),5.5
290212,14,US,pale_ale,Rotating,5.0
61969,12319,Oceania,pilsener_pale_lager,Year-round,5.0
6729,582,US,pale_ale,Year-round,0.0
50562,17953,Oceania,pale_ale,Year-round,4.3
52353,20017,US,strong_ale,Rotating,0.0
107336,29478,Asia,pilsener_pale_lager,Year-round,5.0
149189,17054,US,porter,Rotating,5.6
12175,401,Europe,pilsener_pale_lager,Year-round,4.9
126606,34006,US,IPA,Year-round,4.5
276578,24428,US,wild_sour,Rotating,4.3
145383,30365,US,stout,Rotating,12.0
37074,15189,US,strong_ale,Rotating,8.5
3535,1310,Europe,pale_ale,Year-round,6.5
217143,42297,Canada,stout,Rotating,7.8
67877,22854,US,IPA,Rotating,9.0
240900,41018,US,IPA,Rotating,8.0
130302,24832,US,IPA,Summer,7.5
73827,598,US,dark_lager,Fall,6.5
61814,16803,Canada,dark_ale,Rotating,7.5
265863,9784,US,pilsener_pale_lager,Rotating,4.9
111985,31540,US,wild_sour,Rotating,7.0
290644,43996,US,pilsener_pale_lager,Rotating,5.5
3799,28908,Unknown,IPA,Year-round,6.0
199703,27823,US,pale_ale,Rotating,6.4
119784,24802,US,pilsener_pale_lager,Rotating,5.2
295708,41540,US,IPA,Summer,10.0
107613,28764,US,wheat,Rotating,5.75
180827,26983,US,IPA,Rotating,4.9
357503,30452,US,IPA,Rotating,5.0
86834,16352,US,strong_ale,Winter,7.0
119302,28192,US,IPA,Rotating,6.0
134353,29250,US,dark_lager,Fall,0.0
220947,16866,US,strong_ale,Rotating,13.3
118998,2681,US,specialty,Rotating,6.5
147248,33934,US,dark_lager,Year-round,5.7
93717,26753,US,hybrid,Summer,4.4
174453,40194,US,wheat,Year-round,0.0
226568,2479,America,pale_ale,Year-round,5.4
49598,19929,Europe,strong_ale,Year-round,8.0
309802,49165,US,wheat,Rotating,5.0
243961,44082,US,pale_ale,Rotating,6.6
19057,5099,Africa,pilsener_pale_lager,Year-round,3.5
5741,2266,US,pale_ale,Year-round,4.0
245325,35259,US,IPA,Rotating,7.4
354730,33901,US,IPA,Rotating,8.0
90796,26934,US,hybrid,Rotating,5.2
48687,176,Europe,bock,Spring,0.0
231186,44336,US,IPA,Rotating,7.2
200556,1177,US,brown_ale,Rotating,5.5
284569,41955,US,IPA,Rotating,8.5
76511,1872,US,strong_ale,Rotating,8.5
310367,30357,Europe,wheat,Rotating,5.3
116225,19544,US,pilsener_pale_lager,Rotating,5.2
350274,41018,US,pilsener_pale_lager,Rotating,4.4
154699,99,US,IPA,Spring,6.0
308687,2943,US,IPA,Rotating,7.2
366203,53558,US,specialty,Rotating,7.0
16526,9197,Europe,strong_ale,Year-round,7.5
9050,3529,Europe,pilsener_pale_lager,Year-round,5.5
236243,36184,US,pale_ale,Rotating,6.25
44174,6045,US,strong_ale,Rotating,9.0
310456,25959,US,stout,Limited (brewed once),11.2
220272,44713,US,pilsener_pale_lager,Year-round,4.5
22016,2076,Europe,strong_ale,Year-round,9.0
58855,7302,US,specialty,Rotating,4.6
300628,13839,US,IPA,Year-round,6.0
218644,44226,US,pale_ale,Year-round,6.5
76317,20039,Europe,stout,Year-round,4.5
10490,2890,US,IPA,Year-round,0.0
282691,34258,US,pilsener_pale_lager,Rotating,5.0
332736,33510,US,IPA,Limited (brewed once),8.0
77169,1169,US,pale_ale,Rotating,0.0
271144,143,US,pale_ale,Year-round,4.6
29491,1401,Europe,bock,Year-round,7.0
282046,2470,US,pale_ale,Rotating,7.75
59183,9797,US,specialty,Rotating,4.7
47421,6513,Europe,bock,Year-round,16.0
75378,27243,US,pale_ale,Year-round,5.5
154671,38392,Africa,pilsener_pale_lager,Year-round,0.0
232192,45687,Canada,wheat,Year-round,5.0
99176,25482,Europe,pale_ale,Year-round,6.8
189661,30894,Canada,pale_ale,Rotating,6.1
64834,532,Europe,pale_ale,Year-round,6.0
175860,40894,US,wheat,Year-round,5.5
175527,33607,US,wild_sour,Rotating,6.5
143185,37180,Europe,IPA,Year-round,4.8
299434,25818,US,dark_ale,Rotating,6.5
23697,124,Europe,specialty,Year-round,0.5
95985,22243,US,specialty,Rotating,6.4
37654,16077,US,IPA,Year-round,7.7
46471,2321,US,strong_ale,Rotating,11.3
198749,560,Europe,dark_lager,Year-round,4.2
17319,7253,US,stout,Year-round,0.0
337646,44384,US,IPA,Limited (brewed once),7.0
109838,32615,US,strong_ale,Year-round,11.0
37118,12511,Europe,pilsener_pale_lager,Year-round,4.9
146801,34079,US,pale_ale,Winter,5.8
139643,36869,US,IPA,Year-round,6.5
65317,23249,Europe,pale_ale,Year-round,5.3
88673,10607,US,pilsener_pale_lager,Year-round,5.2
27765,2711,US,pale_ale,Year-round,5.5
334363,46275,US,IPA,Limited (brewed once),7.0
287458,68,US,IPA,Summer,7.8
32870,10096,America,strong_ale,Year-round,8.5
336361,30654,US,wild_sour,Rotating,6.3
61825,16352,US,dark_ale,Rotating,6.7
20484,674,Canada,dark_ale,Winter,6.0
119764,33627,US,pale_ale,Year-round,5.3
34163,1337,US,strong_ale,Rotating,8.6
117609,30225,US,porter,Spring,6.3
294159,38798,US,IPA,Rotating,6.0
312551,48069,US,wild_sour,Rotating,7.6
77904,25943,Europe,pale_ale,Year-round,3.7
173825,53,Europe,pilsener_pale_lager,Year-round,5.0
106135,6156,Europe,bock,Winter,8.0
261242,46039,Europe,wheat,Year-round,4.5
269908,42001,US,pale_ale,Rotating,7.0
183564,12477,Europe,dark_lager,Year-round,5.2
73014,13296,Europe,stout,Year-round,6.6
184183,34340,Europe,specialty,Year-round,5.3
170220,38614,US,pale_ale,Rotating,5.5
23354,5851,Europe,pilsener_pale_lager,Year-round,5.2
44241,2563,Oceania,IPA,Rotating,7.0
101071,9629,US,brown_ale,Rotating,3.9
37603,16127,America,pilsener_pale_lager,Year-round,4.5
139845,14598,Canada,bock,Fall,7.0
3303,72,Europe,wheat,Year-round,5.3
313345,33510,US,IPA,Rotating,8.5
201983,18635,US,stout,Winter,13.0
36650,57,America,specialty,Year-round,0.5
188577,99,US,wild_sour,Rotating,4.5
146366,694,US,stout,Rotating,9.8
364034,33510,US,IPA,Rotating,8.5
114444,30121,US,pale_ale,Rotating,5.4
5550,727,Africa,pilsener_pale_lager,Year-round,8.8
331161,28178,US,IPA,Limited (brewed once),8.5
366795,32409,US,IPA,Rotating,8.8
5328,579,US,pilsener_pale_lager,Year-round,4.6
335503,299,US,IPA,Rotating,8.9
347009,36686,US,wild_sour,Rotating,4.5
2255,458,US,specialty,Year-round,5.6
1154,394,US,dark_lager,Fall,4.75
213919,44218,US,stout,Year-round,9.4
2314,761,US,IPA,Year-round,0.0
56537,6024,Europe,bock,Year-round,7.2
92752,31398,US,stout,Rotating,9.9
353723,27917,US,wild_sour,Rotating,9.0
174125,40656,US,IPA,Year-round,6.2
46984,892,US,strong_ale,Rotating,9.1
37575,16104,Canada,strong_ale,Year-round,7.8
9747,666,Oceania,wheat,Winter,5.0
267141,32893,US,wild_sour,Rotating,5.0
310930,36194,US,wild_sour,Limited (brewed once),9.2
203169,43348,US,porter,Year-round,7.8
182407,29599,US,pale_ale,Rotating,7.2
6642,2426,US,dark_lager,Fall,0.0
227190,34159,US,porter,Rotating,10.0
75082,27021,US,IPA,Year-round,7.8
4613,3900,Europe,pilsener_pale_lager,Year-round,5.0
71398,2470,US,wheat,Summer,5.3
362864,33145,US,pale_ale,Limited (brewed once),4.8
152908,28726,Europe,pilsener_pale_lager,Winter,5.4
330826,6157,Europe,pilsener_pale_lager,Rotating,4.8
147875,32166,US,porter,Winter,6.0
98050,13307,Europe,stout,Rotating,13.0
156708,130,US,IPA,Spring,6.1
27598,383,US,bock,Rotating,7.2
313476,49404,US,IPA,Limited (brewed once),7.2
94612,24667,Oceania,porter,Year-round,5.4
77972,29,US,wheat,Year-round,5.8
19411,954,Europe,pilsener_pale_lager,Summer,5.8
149495,33145,US,stout,Rotating,0.0
26411,226,US,pale_ale,Rotating,5.7
338159,9629,US,hybrid,Rotating,7.8
171791,28813,Europe,pale_ale,Year-round,7.0
14126,779,Europe,strong_ale,Winter,7.0
217768,43215,US,IPA,Rotating,9.0
44070,11241,US,IPA,Rotating,0.0
340292,43698,US,pale_ale,Rotating,5.5
22555,22,Canada,strong_ale,Rotating,7.5
355802,33510,US,IPA,Limited (brewed once),10.0
19944,37503,Europe,IPA,Rotating,9.5
119469,32858,US,IPA,Rotating,6.5
5243,1837,US,IPA,Year-round,6.8
271023,48543,US,IPA,Rotating,5.7
54367,853,Canada,IPA,Year-round,8.0
104021,31972,US,pale_ale,Year-round,7.2
